,Name,Link,Year,Publisher,Platform
3244,snapper,https://www.uvlist.net/game-160729-Snapper,1983,Acornsoft,Electron
3245,snapper,https://www.uvlist.net/game-207614-Snapper,1981,Acornsoft,Atom
3246,snapperazzi,https://www.uvlist.net/game-18008-Snapperazzi,1994,Alternative Software ,Amiga
3247,snapple hopper,https://www.uvlist.net/game-204680-Snapple+Hopper,1985,Macmillan,ZX Spectrum
3248,snapple hopper,https://www.uvlist.net/game-160730-Snapple+Hopper,1984,Macmillan,Electron
3249,snapple hopper,https://www.uvlist.net/game-266923-Snapple+Hopper,1984,Macmillan,BBC
3250,snappo ,https://www.uvlist.net/game-220773-Snappo,1984,Continental Software;Oxford Data,Memotech MTX
3251,snapshot,https://www.uvlist.net/game-252852-Snapshot,2021, Studio Madeleine Chai,Linux
3252,snapshot ,https://www.uvlist.net/game-193338-Snapshot,2012,Retro Affect,Mac OS X
3253,snapshot,https://www.uvlist.net/game-182894-Snapshot,2012,Retro Affect,Linux
3254,snapshot,https://www.uvlist.net/game-193336-Snapshot,2012,Retro Affect,Windows
3255,snapsnake,https://www.uvlist.net/game-219297-Snapsnake,?,author,C128
3256,snare,https://www.uvlist.net/game-14833-Snare,1992,Beyond Belief ,ZX Spectrum
3257,snare,https://www.uvlist.net/game-34626-Snare,1993,Beyond Belief,C64
3258,snare,https://www.uvlist.net/game-36553-Snare,1989,Thalamus,C64
3259,snare,https://www.uvlist.net/game-219483-Snare,1992,Beyond Belief ,SAM
3260,snare ,https://www.uvlist.net/game-271024-Snare,1992,Enigma Software Developments,Amiga
3261,snarf,https://www.uvlist.net/game-172100-Snarf,1988,author,MS-DOS
3262,snarfquest tales,https://www.uvlist.net/game-216242-SnarfQuest+Tales,2015,Cellbloc Studios,Linux
3263,snarfquest tales,https://www.uvlist.net/game-268183-SnarfQuest+Tales,2017,Cellbloc Studios,Windows
3264,"snarfquest tales, episode 1: the beginning",https://www.uvlist.net/game-232715-SnarfQuest+Tales+Episode+1+The+Beginning,2015,Cellbloc Studios,Linux
3265,snark,https://www.uvlist.net/game-180256-Snark,1978,Atari,Atari 2600
3266,snark,https://www.uvlist.net/game-228769-snark,2017,Jessica40,Linux
3267,snark,https://www.uvlist.net/game-244406-Snark,1979,author,Commodore PET
3268,snark,https://www.uvlist.net/game-269367-Snark,1973,People's Computer Company,custom
3269,snark,https://www.uvlist.net/game-269368-Snark,1976,The Digital Group,custom
3270,snark,https://www.uvlist.net/game-273970-Snark,1983,Commodore,C64
3271,snark ,https://www.uvlist.net/game-252662-Snark,1978,Creative Computing;Multi-Micro media,TRS-80
3272,snark hunt,https://www.uvlist.net/game-107715-Snark+Hunt,1982,Atari Program Exchange ,Atari 400/800
3273,snatcher,https://www.uvlist.net/game-33441-Snatcher,1994,Konami,Mega-CD
3274,snatcher,https://www.uvlist.net/game-110069-Snatcher,1996,Konami,PS
3275,snatcher,https://www.uvlist.net/game-156513-Snatcher,1988,Konami,NEC PC8801
3276,snatcher,https://www.uvlist.net/game-156515-Snatcher,1992,Konami,PC Engine CD
3277,snatcher ,https://www.uvlist.net/game-245711-Snatcher,1992,Konami,PC Engine
3278,snatcher ,https://www.uvlist.net/game-245710-Snatcher,2003,Fudeba Software,MSX
3279,snatcher ,https://www.uvlist.net/game-156514-Snatcher,1988,Konami,MSX2
3280,snatcher ,https://www.uvlist.net/game-156516-Snatcher,1996,Konami,Saturn
3281,snatching invaluables beneath the surface,https://www.uvlist.net/game-206779-Snatching+Invaluables+Beneath+the+Surface,?,McBurrobit,Linux
3282,snayke,https://www.uvlist.net/game-194367-Snayke,2013,author,Linux
3283,sneak king,https://www.uvlist.net/game-176701-Sneak+King,2006,Microsoft ,Xbox
3284,sneak king,https://www.uvlist.net/game-248962-Sneak+King,2006,King Games ,X360
3285,sneak thief,https://www.uvlist.net/game-251481-Sneak+Thief,1982,Soft Sector,TRS-80
3286,sneak'n peek ,https://www.uvlist.net/game-99720-Sneakn+Peek,1982,US Games;Vidtec ,Atari 2600
3287,sneakers,https://www.uvlist.net/game-159243-Sneakers,1981,Sirius Software,Apple II E
3288,sneakers,https://www.uvlist.net/game-159252-Sneakers,1981,Sirius Software,Atari 400/800
3289,sneakers ,https://www.uvlist.net/game-99381-Sneakers,2002,Microsoft ,Xbox
3290,sneaking and squeaking,https://www.uvlist.net/game-227461-Sneaking+and+Squeaking,2016,DragonZBW,Linux
3291,sneaky ninja,https://www.uvlist.net/game-225566-Sneaky+Ninja,2016,Starfall Studios,Linux
3292,sneaky snake,https://www.uvlist.net/game-105527-Sneaky+Snake,1983,New Image,Astrocade
3293,sneaky snake,https://www.uvlist.net/game-233456-Sneaky+Snake,?,author,Ohio Scientific
3294,sneaky snakes,https://www.uvlist.net/game-9016-Sneaky+Snakes,1991,Tradewest ,GB
3295,snee snoo snake,https://www.uvlist.net/game-188276-Snee+Snoo+Snake,1986,Exact Solution,MS-DOS
3296,sneeze ,https://www.uvlist.net/game-173152-Sneeze,2009,Wellcome Trust;Channel 4 ,Flash
3297,sneezies,https://www.uvlist.net/game-190210-Sneezies,2009,Chillingo ,iOS
3298,sneggit,https://www.uvlist.net/game-163288-Sneggit,1982,Texas Instruments,TI99
3299,snezhnaja koroleva,https://www.uvlist.net/game-171707-Snezhnaja+Koroleva,1988,Terminal: Russia,Arcade
3300,snibbles,https://www.uvlist.net/game-229077-Snibbles,2017,sti,Linux
3301,snifburk,https://www.uvlist.net/game-210562-Snifburk,1990,author,Amiga
3302,snik,https://www.uvlist.net/game-215960-Snik,2015,Cleverweek,Linux
3303,sniper,https://www.uvlist.net/game-230564-Sniper,2015,?,TizenOS
3304,sniper,https://www.uvlist.net/game-253234-Sniper,1982,Microvations,TRS-80
3305,sniper,https://www.uvlist.net/game-273971-Sniper,1983,Soft Joe's Software,Dragon32
3306,sniper assault,https://www.uvlist.net/game-170282-Sniper+Assault,2007,Phoenix Games Group,PS2
3307,sniper elite,https://www.uvlist.net/game-245712-Sniper+Elite,2010,Reef Entertainment,Wii
3308,sniper elite ,https://www.uvlist.net/game-156677-Sniper+Elite,2005,Namco;Rebellion ,Windows
3309,sniper elite ,https://www.uvlist.net/game-156678-Sniper+Elite,2005,Namco ,PS2
3310,sniper elite ,https://www.uvlist.net/game-156679-Sniper+Elite,2005,Namco ,Xbox
3311,sniper elite 3,https://www.uvlist.net/game-245713-Sniper+Elite+3,2014,505 Games ,Xbox One
3312,sniper elite 4,https://www.uvlist.net/game-231096-Sniper+Elite+4,2017,Rebellion,Windows
3313,sniper elite 4,https://www.uvlist.net/game-245714-Sniper+Elite+4,2017,Rebellion,PS4
3314,sniper elite 4,https://www.uvlist.net/game-245715-Sniper+Elite+4,2017,505 Games ,Xbox One
3315,sniper elite 4,https://www.uvlist.net/game-262840-Sniper+Elite+4,2020,RebellionInteract,Switch
3316,sniper elite iii,https://www.uvlist.net/game-245716-Sniper+Elite+III,2014,505 Games ,PS4
3317,sniper elite iii ,https://www.uvlist.net/game-205802-Sniper+Elite+III,2014,Rebellion,Windows
3318,sniper elite iii: ultimate edition,https://www.uvlist.net/game-259376-Sniper+Elite+III+Ultimate+Edition,2019,?,Switch
3319,sniper elite v2,https://www.uvlist.net/game-193508-Sniper+Elite+V2,2012,Rebellion,Windows
3320,sniper elite v2,https://www.uvlist.net/game-193915-Sniper+Elite+V2,2012,505 Games;Ubisoft ,X360
3321,sniper elite v2,https://www.uvlist.net/game-193916-Sniper+Elite+V2,2012,Rebellion,PS3
3322,sniper elite v2,https://www.uvlist.net/game-245717-Sniper+Elite+V2,2013,?,Wii U
3323,sniper elite v2 remastered,https://www.uvlist.net/game-259377-Sniper+Elite+V2+Remastered,2019,RebellionInteract,Switch
3324,sniper elite: nazi zombie army,https://www.uvlist.net/game-194717-Sniper+Elite+Nazi+Zombie+Army,2013,Rebellion,Windows
3325,sniper elite: nazi zombie army 2,https://www.uvlist.net/game-274032-Sniper+Elite+Nazi+Zombie+Army+2,2013,Rebellion,Windows
3326,sniper fury,https://www.uvlist.net/game-234627-Sniper+Fury,2017,Gameloft,TizenOS
3327,sniper ops,https://www.uvlist.net/game-230629-Sniper+Ops,2016,Sniper Ops: Kill Terror Shooter,TizenOS
3328,sniper series – sacrificial city,https://www.uvlist.net/game-262432-Sniper+Series+-+Sacrificial+city,1987,Adult Inn Soft,NEC PC8801
3329,sniper series – the lolita violence,https://www.uvlist.net/game-97569-Sniper+Series+-+The+Lolita+Violence,1987,Adult Inn Soft,NEC PC8801
3330,sniper vs. sniper: online,https://www.uvlist.net/game-175782-Sniper+vs.+Sniper+Online,2009,Com2Us,iOS
3331,sniper: art of victory,https://www.uvlist.net/game-193768-Sniper+Art+of+Victory,2008,City Interactive,Windows
3332,sniper: ghost warrior,https://www.uvlist.net/game-178180-Sniper+Ghost+Warrior,2010,City Interactive,Windows
3333,sniper: ghost warrior,https://www.uvlist.net/game-178181-Sniper+Ghost+Warrior,2010,City Interactive,X360
3334,sniper: ghost warrior,https://www.uvlist.net/game-190211-Sniper+Ghost+Warrior,2012,City Interactive ,iOS
3335,sniper: ghost warrior 2,https://www.uvlist.net/game-193623-Sniper+Ghost+Warrior+2,2013,City Interactive,Windows
3336,sniper: ghost warrior 2,https://www.uvlist.net/game-193624-Sniper+Ghost+Warrior+2,2013,City Interactive,PS3
3337,sniper: ghost warrior 2,https://www.uvlist.net/game-193627-Sniper+Ghost+Warrior+2,2013,City Interactive,X360
3338,sniper: ghost warrior 3,https://www.uvlist.net/game-238824-Sniper+Ghost+Warrior+3,2017,CI Games,PS4
3339,sniper: ghost warrior 3,https://www.uvlist.net/game-238825-Sniper+Ghost+Warrior+3,2017,CI Games,Xbox One
3340,sniper: ghost warrior 3,https://www.uvlist.net/game-238826-Sniper+Ghost+Warrior+3,2017,CI Games,Windows
3341,sniper: path of vengeance,https://www.uvlist.net/game-176702-Sniper+Path+of+Vengeance,2006,Xicat Interactive ,Xbox
3342,sniper: path of vengeance ,https://www.uvlist.net/game-102598-Sniper+Path+of+Vengeance,2002,Xicat;1C Publishing ,Windows
3343,snipes,https://www.uvlist.net/game-155894-Snipes,1982,SuperSet Software;Novell ,MS-DOS
3344,"snipperclips - cut it out, together!",https://www.uvlist.net/game-228873-Snipperclips+Cut+it+out+together,2017,Nintendo ,Switch
3345,"snipperclips plus: cut it out, together!",https://www.uvlist.net/game-238432-Snipperclips+Plus+Cut+it+out+together,2017,Nintendo ,Switch
3346,snk 40th anniversary collection,https://www.uvlist.net/game-267546-SNK+40th+Anniversary+Collection,2019,SNK ,Windows
3347,snk arcade classics 0,https://www.uvlist.net/game-224952-SNK+Arcade+Classics+0,2011,SNK Playmore,PSP
3348,snk arcade classics vol. 1,https://www.uvlist.net/game-224953-SNK+Arcade+Classics+Vol.+1,2008,SNK Playmore,PSP
3349,snk arcade classics vol. 1,https://www.uvlist.net/game-224955-SNK+Arcade+Classics+Vol.+1,2008,SNK Playmore,Wii
3350,snk arcade classics vol. 1 ,https://www.uvlist.net/game-224954-SNK+Arcade+Classics+Vol.+1,2008,SNK Playmore,PS2
3351,snk dream battle,https://www.uvlist.net/game-190212-SNK+Dream+Battle,2012,? ,iOS
3352,snk gals fighters,https://www.uvlist.net/game-153272-SNK+Gals+Fighters,2000,SNK ,Neo Geo Pocket Color
3353,snk gals' fighters,https://www.uvlist.net/game-260631-SNK+Gals+Fighters,2020,SNK,Switch
3354,snk heroines tag team frenzy ,https://www.uvlist.net/game-241116-SNK+Heroines+Tag+Team+Frenzy,2018,NIS,Switch
3355,snk heroines: tag team frenzy,https://www.uvlist.net/game-245720-SNK+Heroines+Tag+Team+Frenzy,2018,SNK Corporation,PS4
3356,snk vs capcom: card fighters 2 expand edition,https://www.uvlist.net/game-154156-SNK+vs+Capcom+Card+Fighters+2+Expand+Edition,2001,SNK,Neo Geo Pocket Color
3357,snk vs capcom: card fighters clash: capcom version,https://www.uvlist.net/game-153279-SNK+vs+Capcom+Card+Fighters+Clash+Capcom+Version,1999,SNK,Neo Geo Pocket Color
3358,snk vs capcom: card fighters clash: snk version,https://www.uvlist.net/game-158131-SNK+vs+Capcom+Card+Fighters+Clash+SNK+Version,1999,SNK,Neo Geo Pocket Color
3359,snk vs capcom: match of the millennium ,https://www.uvlist.net/game-153280-SNK+vs+Capcom+Match+of+the+Millennium,1999,SNK,Neo Geo Pocket Color
3360,snk vs. capcom - svc chaos,https://www.uvlist.net/game-152247-SNK+vs.+Capcom+SVC+Chaos,2003,SNK Playmore,Neo-Geo
3361,snk vs. capcom card fighters ds ,https://www.uvlist.net/game-157420-SNK+vs.+Capcom+Card+Fighters+DS,2006,SNK Playmore,Nintendo DS
3362,snk vs. capcom: match of the millennium,https://www.uvlist.net/game-262842-SNK+vs.+Capcom+Match+of+the+Millennium,2021,SNK,Switch
3363,snk vs. capcom: svc chaos ,https://www.uvlist.net/game-159668-SNK+vs.+Capcom+SVC+Chaos,2005,Ignition Entertainment;SNK Playmore,PS2
3364,snk vs. capcom: svc chaos ,https://www.uvlist.net/game-176703-SNK+vs.+Capcom+SVC+Chaos,2004,Playmore ,Xbox
3365,sno pokeler,https://www.uvlist.net/game-110070-Sno+Pokeler,2000,Atlus,PS
3366,sno-cross championship racing,https://www.uvlist.net/game-110071-Sno+Cross+Championship+Racing,2000,Crave,PS
3367,sno-cross championship racing ,https://www.uvlist.net/game-152690-Sno+Cross+Championship+Racing,2000,Crave,Dreamcast
3368,snoball,https://www.uvlist.net/game-40386-Snoball,?,?,Atari ST
3369,snoball in hell,https://www.uvlist.net/game-35912-Snoball+in+Hell,1989,Atlantis Software ,C64
3370,snoball in hell,https://www.uvlist.net/game-49213-Snoball+in+Hell,1989,Atlantis Software ,Amstrad CPC
3371,snoball in hell,https://www.uvlist.net/game-208981-Snoball+in+Hell,1991,Atlantis Software ,Amiga
3372,snoball in hell,https://www.uvlist.net/game-227947-Snoball+in+Hell,1991,Atlantis Software ,Atari ST
3373,snoball in hell,https://www.uvlist.net/game-227948-Snoball+in+Hell,1989,Atlantis Software ,ZX Spectrum
3374,snobow kids plus ,https://www.uvlist.net/game-110072-Snobow+Kids+Plus,1999,Ascii ,PS
3375,snocat,https://www.uvlist.net/game-33864-Snocat,,?,C64
3376,snocross 2: featuring blair morgan,https://www.uvlist.net/game-161237-SnoCross+2+Featuring+Blair+Morgan,2001,Crave Entertainment ,PS2
3377,snodgits,https://www.uvlist.net/game-14834-Snodgits,1986,Creative Sparks,ZX Spectrum
3378,snodgits,https://www.uvlist.net/game-49214-Snodgits,1985,Creative Sparks,Amstrad CPC
3379,snodgits,https://www.uvlist.net/game-194850-Snodgits,1986,Creative Sparks,C64
3380,snoggle ,https://www.uvlist.net/game-245724-Snoggle,1981,Brøderbund;StarCraft,Apple II E
3381,snokie,https://www.uvlist.net/game-35298-Snokie,1983,Funsoft,C64
3382,snokie,https://www.uvlist.net/game-245725-Snokie,1983,Funsoft,Atari 400/800
3383,snood,https://www.uvlist.net/game-96965-Snood,2001,ZOO Digital Publishing ,GBA
3384,snood,https://www.uvlist.net/game-175783-Snood,2009,Monkey Gods,iOS
3385,snood,https://www.uvlist.net/game-212931-Snood,1995,author,Mac OS Classic
3386,snood 2,https://www.uvlist.net/game-212932-Snood+2,1995,author,Mac OS Classic
3387,snood 2 - snoods on vacation,https://www.uvlist.net/game-156579-Snood+2+Snoods+on+Vacation,2005,ZOO Digital Publishing ,GBA
3388,snood 2: on vacation,https://www.uvlist.net/game-245726-Snood+2+On+Vacation,2005,Destination Software ,Nintendo DS
3389,snood 3,https://www.uvlist.net/game-212933-Snood+3,1995,author,Mac OS Classic
3390,snood 4,https://www.uvlist.net/game-212934-Snood+4,1995,author,Mac OS X
3391,snooker,https://www.uvlist.net/game-14835-Snooker,1983,Visions Software Factory,ZX Spectrum
3392,snooker,https://www.uvlist.net/game-103806-Snooker,1984,Visions Software Factory,C64
3393,snooker,https://www.uvlist.net/game-104275-Snooker,1983,Visions Software Factory,VIC-20
3394,snooker,https://www.uvlist.net/game-160731-Snooker,?,Acornsoft,Electron
3395,snooker,https://www.uvlist.net/game-160732-Snooker,1983,Visions Software Factory,Electron
3396,snooker,https://www.uvlist.net/game-188224-Snooker,1983,Visions Software Factory,BBC
3397,snooker,https://www.uvlist.net/game-207615-Snooker,1982,Acornsoft,Atom
3398,snooker,https://www.uvlist.net/game-270423-Snooker,1982,Stainless Software,TI99
3399,snooker,https://www.uvlist.net/game-277700-Snooker,1983,Acornsoft,BBC
3400,snooker ,https://www.uvlist.net/game-14836-Snooker,1983,Artic Computing,ZX Spectrum
3401,snooker & billiards ,https://www.uvlist.net/game-245727-Snooker+Billiards,1981,Thorn EMI,Atari 400/800
3402,snooker & pool,https://www.uvlist.net/game-153868-Snooker+Pool,1987,Gremlin Graphics,C64
3403,snooker & pool,https://www.uvlist.net/game-214427-Snooker+Pool,1987,Gremlin Graphics,C16/Plus4
3404,snooker 147,https://www.uvlist.net/game-99541-Snooker+147,1998,JHC Software,Windows
3405,snooker 19,https://www.uvlist.net/game-259378-Snooker+19,2019,Ripstone Publishing,Switch
3406,snooker 3d,https://www.uvlist.net/game-14838-Snooker+3D,1990,Interceptor Micros,ZX Spectrum
3407,snooker management,https://www.uvlist.net/game-271314-Snooker+Management,1991,Cult Software,ZX Spectrum
3408,snooker manager,https://www.uvlist.net/game-14837-Snooker+Manager,1990,Image Software ,ZX Spectrum
3409,snooker masters,https://www.uvlist.net/game-245729-Snooker+Masters,1989,Lambourne Games,ZX Spectrum
3410,snooker nation championship,https://www.uvlist.net/game-245730-Snooker+Nation+Championship,TBA,Cherry Pop Games,Xbox One
3411,snooker stars,https://www.uvlist.net/game-227814-Snooker+Stars,?,Giraffe Games,Android
3412,snooper troops: case #1 - the granite point ghost,https://www.uvlist.net/game-169710-Snooper+Troops+Case+1+The+Granite+Point+Ghost,1982,Spinnaker Software ,Apple II E
3413,snooper troops: case #1 - the granite point ghost,https://www.uvlist.net/game-169711-Snooper+Troops+Case+1+The+Granite+Point+Ghost,1982,Spinnaker Software ,Atari 400/800
3414,snooper troops: case #1 - the granite point ghost,https://www.uvlist.net/game-169712-Snooper+Troops+Case+1+The+Granite+Point+Ghost,1983,Spinnaker Software ,C64
3415,snooper troops: case #1 - the granite point ghost,https://www.uvlist.net/game-169713-Snooper+Troops+Case+1+The+Granite+Point+Ghost,1982,Spinnaker Software ,MS-DOS
3416,snooper troops: case #2 - the case of the disappearing dolphin,https://www.uvlist.net/game-165737-Snooper+Troops+Case+2+The+Case+of+the+Disappearing+Dolphin,1982,Spinnaker Software ,Atari 400/800
3417,snooper troops: case #2 - the case of the disappearing dolphin,https://www.uvlist.net/game-165739-Snooper+Troops+Case+2+The+Case+of+the+Disappearing+Dolphin,1982,Spinnaker Software ,MS-DOS
3418,snooper troops: case #2 - the case of the disappearing dolphin ,https://www.uvlist.net/game-205367-Snooper+Troops+Case+2+The+Case+of+the+Disappearing+Dolphin,1982,Spinnaker Software;Ediciel ,Apple II E
3419,snooper troops: case #2 - the case of the disappearing dolphin ,https://www.uvlist.net/game-165738-Snooper+Troops+Case+2+The+Case+of+the+Disappearing+Dolphin,1983,Spinnaker Software ,C64
3420,snoopy,https://www.uvlist.net/game-254018-Snoopy,1978,Creative Computing,Commodore PET
3421,snoopy ,https://www.uvlist.net/game-36246-Snoopy,1984,Radarsoft,C64
3422,snoopy ,https://www.uvlist.net/game-107844-Snoopy,1983,Nintendo,Game & Watch
3423,snoopy ,https://www.uvlist.net/game-107839-Snoopy,1983,Nintendo,Game & Watch
3424,snoopy adventure ,https://www.uvlist.net/game-110073-Snoopy+Adventure,2002,Infogrames,PS
3425,snoopy and peanuts ,https://www.uvlist.net/game-17347-Snoopy+and+Peanuts,1989,The Edge ,Amiga
3426,snoopy and peanuts ,https://www.uvlist.net/game-14839-Snoopy+and+Peanuts,1989,The Edge ,ZX Spectrum
3427,snoopy and peanuts ,https://www.uvlist.net/game-39097-Snoopy+and+Peanuts,1989,The Edge ,Atari ST
